Exchange Date,Open,OpenEURUSD,OpenUSDCHF,OpenUSDJPY,OpenNZDCAD
12-Feb-07,1.9479,1.299,1.2486,121.81,0.7998
9-Feb-07,1.9583,1.3039,1.2459,121.03,0.8089
8-Feb-07,1.9701,1.3013,1.241,120.65,0.8128
7-Feb-07,1.9707,1.298,1.2399,120.06,0.8035
6-Feb-07,1.9599,1.2929,1.2484,120.4,0.8087
5-Feb-07,1.9669,1.2963,1.2483,121.07,0.8082
2-Feb-07,1.9666,1.3023,1.243,120.75,0.8038
1-Feb-07,1.9649,1.303,1.2441,120.67,0.8121
31-Jan-07,1.9624,1.2967,1.2516,121.62,0.811
30-Jan-07,1.9605,1.2955,1.2531,121.72,0.8228
29-Jan-07,1.9599,1.2919,1.2533,121.44,0.8202
26-Jan-07,1.9646,1.2935,1.2481,121.17,0.8222
25-Jan-07,1.9687,1.2965,1.2478,121.14,0.8245
24-Jan-07,1.9812,1.3021,1.242,121.62,0.8275
23-Jan-07,1.976,1.2948,1.249,121.62,0.8266
22-Jan-07,1.974,1.2961,1.2474,121.24,0.8146
19-Jan-07,1.974,1.2961,1.2468,121.21,0.8159
18-Jan-07,1.97,1.2943,1.2471,120.64,0.812
17-Jan-07,1.9612,1.2917,1.2481,120.63,0.8124
16-Jan-07,1.9644,1.2939,1.2484,120.41,0.8124
15-Jan-07,1.9596,1.2926,1.2468,120.39,0.809
12-Jan-07,1.9449,1.289,1.2495,120.45,0.8128
11-Jan-07,1.9325,1.2936,1.2464,119.64,0.8066
10-Jan-07,1.9394,1.3,1.2409,119.34,0.8134
9-Jan-07,1.9378,1.3022,1.2363,118.8,0.8089
8-Jan-07,1.9303,1.3012,1.235,118.63,0.8067
5-Jan-07,1.9429,1.3084,1.2327,119.01,0.8218
4-Jan-07,1.9511,1.3166,1.2262,119.36,0.8283
3-Jan-07,1.9735,1.3271,1.2132,118.81,0.8229
2-Jan-07,1.9585,1.3199,1.2188,119.02,0.8209
1-Jan-07,1.9589,1.3196,1.2184,119.04,0.821
29-Dec-06,1.9625,1.3147,1.2217,118.91,0.8185
28-Dec-06,1.9562,1.3117,1.2258,118.83,0.8154
27-Dec-06,1.9538,1.3096,1.2234,119.12,0.8119
26-Dec-06,1.9612,1.3116,1.2196,118.81,0.8101
25-Dec-06,1.9595,1.3132,1.2195,118.71,0.809
22-Dec-06,1.9611,1.3172,1.2164,118.31,0.8034
21-Dec-06,1.9646,1.3173,1.2177,118.43,0.7982
20-Dec-06,1.9683,1.3186,1.2144,118.13,0.8014
19-Dec-06,1.9483,1.31,1.222,118.12,0.7984
18-Dec-06,1.9526,1.3081,1.2212,117.94,0.7974
15-Dec-06,1.9602,1.3142,1.2146,117.82,0.7964
14-Dec-06,1.9669,1.3214,1.2062,117.54,0.8002
13-Dec-06,1.9705,1.328,1.1997,116.76,0.7969
12-Dec-06,1.9569,1.3237,1.2029,116.96,0.7889
11-Dec-06,1.9515,1.3176,1.2067,116.42,0.7866
8-Dec-06,1.963,1.3285,1.1951,115.23,0.79
7-Dec-06,1.966,1.3281,1.1962,115.25,0.7863
6-Dec-06,1.9729,1.3316,1.1925,114.84,0.7816
5-Dec-06,1.9807,1.3337,1.1934,115.26,0.7865
4-Dec-06,1.9763,1.3332,1.193,115.43,0.7863
1-Dec-06,1.9661,1.3241,1.1981,115.78,0.7801
30-Nov-06,1.9462,1.3153,1.2095,116.35,0.7717
29-Nov-06,1.9517,1.3198,1.2026,116.11,0.7684
28-Nov-06,1.9372,1.3132,1.2064,116.08,0.7571
27-Nov-06,1.9464,1.317,1.2026,115.51,0.7605
24-Nov-06,1.9155,1.2943,1.2244,116.27,0.7636
23-Nov-06,1.915,1.2944,1.2261,116.67,0.7653
22-Nov-06,1.8988,1.2842,1.2409,117.9,0.7675
21-Nov-06,1.8974,1.2816,1.2438,118.03,0.7669
20-Nov-06,1.8949,1.2828,1.2438,117.84,0.7618
17-Nov-06,1.8876,1.2792,1.248,118.2,0.7587
16-Nov-06,1.889,1.2825,1.2457,118,0.7509
15-Nov-06,1.8953,1.2812,1.2436,117.56,0.7527
14-Nov-06,1.901,1.2805,1.2445,118.13,0.7497
13-Nov-06,1.9102,1.2842,1.24,117.56,0.7526
10-Nov-06,1.9049,1.2827,1.243,117.9,0.7511
9-Nov-06,1.9051,1.2755,1.2508,117.82,0.7518
8-Nov-06,1.9055,1.2772,1.2493,117.66,0.7562
7-Nov-06,1.8971,1.2722,1.2556,118.28,0.7551
6-Nov-06,1.9023,1.2717,1.2533,118.05,0.7562
3-Nov-06,1.9082,1.2777,1.2452,117.13,0.7633
2-Nov-06,1.9087,1.2755,1.2453,117.04,0.7618
1-Nov-06,1.907,1.2761,1.2439,116.96,0.752
31-Oct-06,1.9011,1.2724,1.2483,117.45,0.7484
30-Oct-06,1.8958,1.273,1.2487,117.46,0.7415
27-Oct-06,1.8893,1.2685,1.2539,118.4,0.7391
26-Oct-06,1.8774,1.26,1.2649,119.05,0.7356
25-Oct-06,1.8724,1.2551,1.2668,119.39,0.7443
24-Oct-06,1.8724,1.2546,1.2667,119.37,0.747
23-Oct-06,1.8829,1.2617,1.2579,118.72,0.752
20-Oct-06,1.8772,1.2624,1.2573,118.15,0.7527
19-Oct-06,1.868,1.2532,1.2697,118.86,0.7538
18-Oct-06,1.8696,1.2532,1.2689,118.53,0.7545
17-Oct-06,1.8615,1.2531,1.2702,119.03,0.7499
16-Oct-06,1.8554,1.2498,1.2739,119.64,0.7474
13-Oct-06,1.8585,1.2553,1.2689,119.32,0.746
12-Oct-06,1.8537,1.2516,1.2726,119.76,0.749
11-Oct-06,1.8534,1.2533,1.271,119.67,0.7465
10-Oct-06,1.8671,1.2592,1.2618,119.12,0.7397
9-Oct-06,1.8691,1.2591,1.2611,118.95,0.7412
6-Oct-06,1.8785,1.2687,1.2522,117.74,0.7457
5-Oct-06,1.8866,1.2713,1.2484,117.81,0.7465
4-Oct-06,1.8875,1.2728,1.2455,117.95,0.7374
3-Oct-06,1.8862,1.2736,1.2435,117.7,0.7346
2-Oct-06,1.8746,1.2681,1.2499,118.12,0.7281
29-Sep-06,1.8755,1.2697,1.2472,117.74,0.7291
28-Sep-06,1.8887,1.2696,1.244,117.48,0.7285
27-Sep-06,1.8941,1.2682,1.2437,117.08,0.7314
26-Sep-06,1.8999,1.2745,1.2386,116.54,0.7474
25-Sep-06,1.9004,1.2789,1.2357,116.45,0.739
22-Sep-06,1.902,1.278,1.2423,116.37,0.739
21-Sep-06,1.8878,1.2687,1.251,117.28,0.7451
20-Sep-06,1.881,1.2672,1.2521,117.63,0.7424
19-Sep-06,1.8799,1.2696,1.251,117.98,0.7412
18-Sep-06,1.8776,1.2634,1.2576,117.48,0.7418
15-Sep-06,1.8858,1.2721,1.2524,117.47,0.7382
14-Sep-06,1.8767,1.2696,1.2494,117.5,0.7314
13-Sep-06,1.8736,1.2683,1.2512,117.86,0.718
12-Sep-06,1.8645,1.2699,1.2448,117.61,0.7162
11-Sep-06,1.8652,1.2667,1.2478,116.93,0.7131
8-Sep-06,1.8762,1.2732,1.2424,116.47,0.7169
7-Sep-06,1.8853,1.2801,1.2353,116.64,0.7182
6-Sep-06,1.8934,1.2817,1.2338,116.09,0.7164
5-Sep-06,1.9059,1.2861,1.2288,116.12,0.7209
4-Sep-06,1.906,1.2844,1.2288,116.98,0.723
1-Sep-06,1.9037,1.2803,1.2317,117.43,0.7236
31-Aug-06,1.904,1.2834,1.2271,117.05,0.7203
30-Aug-06,1.8977,1.2822,1.2285,116.64,0.7106
29-Aug-06,1.8932,1.2783,1.2364,117.2,0.7084
28-Aug-06,1.8874,1.276,1.2387,117.27,0.7047
25-Aug-06,1.8876,1.2766,1.2385,116.52,0.7036
24-Aug-06,1.8929,1.2782,1.235,116.35,0.7115
23-Aug-06,1.8876,1.2803,1.2338,116.5,0.7106
22-Aug-06,1.8929,1.2885,1.2245,115.91,0.7149
21-Aug-06,1.8811,1.2826,1.2325,115.74,0.7191
18-Aug-06,1.8859,1.2828,1.2316,115.94,0.717
17-Aug-06,1.8962,1.284,1.2292,115.83,0.7176
16-Aug-06,1.8937,1.2782,1.2369,116.08,0.7117
15-Aug-06,1.8888,1.2721,1.2417,116.64,0.7088
14-Aug-06,1.8898,1.2712,1.242,116.35,0.7109
11-Aug-06,1.8937,1.279,1.2341,115.19,0.7133
10-Aug-06,1.9046,1.2862,1.2256,115.31,0.7045
9-Aug-06,1.9069,1.282,1.2265,115.33,0.7004
8-Aug-06,1.9056,1.2828,1.2262,115.2,0.6985
7-Aug-06,1.907,1.2881,1.2213,114.19,0.7052
4-Aug-06,1.8875,1.28,1.2312,114.96,0.695
3-Aug-06,1.8765,1.2787,1.2303,114.64,0.7
2-Aug-06,1.8756,1.2822,1.2259,114.59,0.7013
1-Aug-06,1.8676,1.2761,1.2306,114.62,0.6982
31-Jul-06,1.8626,1.2765,1.2315,114.64,0.6985
28-Jul-06,1.8578,1.2694,1.2385,115.76,0.7037
27-Jul-06,1.8543,1.2714,1.2404,116.3,0.7045
26-Jul-06,1.8399,1.2578,1.2533,117.16,0.7104
25-Jul-06,1.8507,1.2629,1.2457,116.67,0.709
24-Jul-06,1.8589,1.27,1.236,116.12,0.7095
21-Jul-06,1.8478,1.2627,1.2438,117.04,0.7045
20-Jul-06,1.8417,1.259,1.248,116.84,0.7082
19-Jul-06,1.8257,1.2502,1.2526,117.29,0.7097
18-Jul-06,1.8194,1.2519,1.2477,117.12,0.7056
17-Jul-06,1.837,1.2631,1.2349,116.35,0.6992
14-Jul-06,1.8434,1.2691,1.2292,115.37,0.699
13-Jul-06,1.8342,1.27,1.2338,115.48,0.6978
12-Jul-06,1.8445,1.2762,1.2269,114.28,0.697
11-Jul-06,1.8418,1.2734,1.2297,114.22,0.6859
10-Jul-06,1.8501,1.281,1.2223,113.9,0.6799
7-Jul-06,1.8374,1.2777,1.2283,115.11,0.6732
6-Jul-06,1.8341,1.2721,1.2323,115.67,0.672
5-Jul-06,1.844,1.2785,1.2244,114.91,0.6758
4-Jul-06,1.8423,1.2788,1.2245,114.71,0.6737
3-Jul-06,1.8472,1.2787,1.2229,114.31,0.6781
30-Jun-06,1.8269,1.2665,1.2361,115.03,0.6698
29-Jun-06,1.8185,1.2549,1.2459,116.4,0.669
28-Jun-06,1.822,1.2579,1.2435,116.25,0.6784
27-Jun-06,1.8232,1.2587,1.242,116.27,0.6775
26-Jun-06,1.8185,1.2502,1.2488,116.5,0.6795
23-Jun-06,1.8279,1.2569,1.2426,116.11,0.6802
22-Jun-06,1.8455,1.2663,1.2331,114.8,0.6864
21-Jun-06,1.8422,1.2582,1.2388,114.87,0.6915
20-Jun-06,1.8405,1.2577,1.2401,115.44,0.6909
19-Jun-06,1.8518,1.2647,1.2305,115.22,0.6909
16-Jun-06,1.8484,1.2631,1.2312,114.79,0.6918
15-Jun-06,1.8433,1.2604,1.2307,114.96,0.6928
14-Jun-06,1.8346,1.2546,1.2386,115.28,0.6916
13-Jun-06,1.8418,1.258,1.2341,114.41,0.6916
12-Jun-06,1.8389,1.2616,1.2342,114.08,0.6992
9-Jun-06,1.8435,1.265,1.2317,114.12,0.7016
8-Jun-06,1.8563,1.2793,1.2207,113.41,0.6988
7-Jun-06,1.8602,1.2818,1.2157,113.25,0.6991
6-Jun-06,1.8725,1.2906,1.2076,112.16,0.698
5-Jun-06,1.8838,1.2928,1.2062,111.65,0.6942
2-Jun-06,1.8656,1.281,1.2205,112.58,0.6924
1-Jun-06,1.871,1.2812,1.2185,112.56,0.6973
31-May-06,1.8834,1.2874,1.2108,112.14,0.7028
30-May-06,1.8585,1.2747,1.2251,112.44,0.7009
29-May-06,1.8577,1.2729,1.2272,112.63,0.6997
26-May-06,1.8752,1.2813,1.216,111.67,0.7086
25-May-06,1.8687,1.2758,1.2177,112.86,0.708
24-May-06,1.8794,1.2813,1.2088,111.88,0.7009
23-May-06,1.8861,1.2865,1.2041,111.4,0.693
22-May-06,1.8771,1.2758,1.217,111.76,0.6932
19-May-06,1.8951,1.2855,1.2041,110.7,0.6975
18-May-06,1.8805,1.2729,1.2157,111.02,0.6932
17-May-06,1.8882,1.2859,1.2068,109.66,0.6931
16-May-06,1.8791,1.2796,1.2115,110.41,0.6901
15-May-06,1.8963,1.2948,1.1954,109.59,0.6975
12-May-06,1.8818,1.2835,1.2134,110.63,0.6943
11-May-06,1.8646,1.2783,1.2185,110.51,0.6897
10-May-06,1.8668,1.276,1.2202,111.04,0.6924
9-May-06,1.8577,1.2699,1.2288,111.75,0.7034
8-May-06,1.8623,1.274,1.2243,111.93,0.7096
5-May-06,1.8525,1.2689,1.2282,113.56,0.7106
4-May-06,1.8422,1.2629,1.2363,113.58,0.7108
3-May-06,1.8393,1.2613,1.2369,113.4,0.7071
2-May-06,1.8237,1.2568,1.242,113.5,0.708
1-May-06,1.8235,1.2625,1.2381,113.58,0.7122
28-Apr-06,1.8011,1.2527,1.2599,114.22,0.7121
27-Apr-06,1.7838,1.2446,1.2707,114.84,0.7121
26-Apr-06,1.7876,1.2428,1.2677,114.79,0.707
25-Apr-06,1.7863,1.2385,1.2681,114.77,0.7137
24-Apr-06,1.787,1.2371,1.2714,115.68,0.7204
21-Apr-06,1.778,1.2314,1.2781,117.47,0.7132
20-Apr-06,1.7924,1.2381,1.2668,117.22,0.72
19-Apr-06,1.7829,1.2357,1.2675,117.05,0.7188
18-Apr-06,1.7703,1.2256,1.2792,117.78,0.7152
17-Apr-06,1.7531,1.2122,1.297,118.55,0.7106
14-Apr-06,1.7525,1.2106,1.2976,118.53,0.7117
13-Apr-06,1.7501,1.2102,1.2988,118.45,0.7074
12-Apr-06,1.7483,1.214,1.2978,118.34,0.6993
11-Apr-06,1.7439,1.2111,1.3016,118.31,0.7009
10-Apr-06,1.7425,1.2108,1.3008,118.14,0.6989
7-Apr-06,1.7517,1.222,1.2905,117.81,0.7055
6-Apr-06,1.7539,1.2296,1.2833,117.35,0.7155
5-Apr-06,1.7547,1.2259,1.29,117.52,0.7066
4-Apr-06,1.7397,1.2131,1.3047,117.73,0.7132
3-Apr-06,1.7367,1.2119,1.3036,117.72,0.718
