Episode,NumStateVars,TradeCost,TimeCost,EpsilonSteps,TrainAgent,TrainMarket,TrainDifference,Holds,Buys,Shorts,stdA,stdM,Strategy Wins (%)
579,3,0.001,0.0001,250,0.9736331989154098,1.001591189833136,-0.027957990917726216,0,0,252,0.00035012924495508136,0.0003416902798878787,22.0
580,3,0.001,0.0001,250,0.9919800400810512,0.9825939881818951,0.00938605189915609,0,0,252,0.0014257785871881622,0.0014237878944589515,23.0
581,3,0.001,0.0001,250,0.9977252307429109,0.9760746060671006,0.02165062467581025,1,0,251,0.0015807981720013784,0.0015884112576909398,24.0
582,3,0.001,0.0001,250,0.9497473841688885,1.0261337789537193,-0.07638639478483078,0,0,252,0.0016122667787192544,0.0016115546240487093,23.0
583,3,0.001,0.0001,250,0.9697698576138141,1.003149606299212,-0.03337974868539795,1,0,251,0.00047597925890815584,0.0004656641807197626,23.0
584,3,0.001,0.0001,250,0.9723462662996188,1.0028993423955301,-0.03055307609591129,0,0,252,0.00043601644280902665,0.00043017187016505196,22.0
585,3,0.001,0.0001,250,0.9729189769797718,1.0023110214714903,-0.029392044491718505,0,0,252,0.0004247720217744682,0.0004207099328711032,21.0
586,3,0.001,0.0001,250,0.9774746255365105,0.9975231361599591,-0.02004851062344859,0,0,252,0.0008080673263398376,0.0008027532854206738,21.0
587,3,0.001,0.0001,250,0.9927953307275378,0.9821522199618302,0.010643110765707564,0,0,252,0.0007426136742836616,0.0007443294968892432,22.0
588,3,0.001,0.0001,250,0.9688975816375005,1.006396683531327,-0.037499101893826436,0,0,252,0.0006864383540654609,0.0006842356990821994,22.0
589,3,0.001,0.0001,250,0.9881715438645137,0.9865174365844153,0.0016541072800984047,0,0,252,0.0012175778041133066,0.001215916752443803,22.0
590,3,0.001,0.0001,250,0.9839981110279131,0.99092025616282,-0.006922145134906854,0,0,252,0.0007776693338967406,0.0007762472102813414,21.0
591,3,0.001,0.0001,250,0.9738967484512594,1.0012820238883795,-0.027385275437120105,0,0,252,0.0005212619413836473,0.0005171899825036375,21.0
592,3,0.001,0.0001,250,0.990868705466713,0.9840180626881514,0.006850642778561622,0,0,252,0.000856059095434556,0.0008535523450307041,22.0
593,3,0.001,0.0001,250,0.9627584113347646,1.012903499649822,-0.050145088315057484,0,0,252,0.0003429923368004364,0.0003370428839988005,22.0
594,3,0.001,0.0001,250,0.9844786012621374,0.9904464056207686,-0.005967804358631201,0,0,252,0.0007506321997889997,0.0007519701881190291,22.0
595,3,0.001,0.0001,250,0.9567065973076183,1.019179265658747,-0.062472668351128746,0,0,252,0.0007880016256112018,0.0007877752962236729,22.0
596,3,0.001,0.0001,250,0.9613791971689394,1.0142825262218267,-0.052903329052887305,0,0,252,0.0006352065850531699,0.0006346280103026792,22.0
597,3,0.001,0.0001,250,0.9845531363282646,0.9902348443473523,-0.005681708019087739,0,0,252,0.0010570546864253556,0.0010541564010004894,22.0
598,3,0.001,0.0001,250,0.9900487286133576,0.9849531481520126,0.005095580461344951,0,0,252,0.0004958318879902526,0.0004951637652427304,23.0
599,3,0.001,0.0001,250,1.0039589739544694,0.9710267479638608,0.03293222599060863,0,0,252,0.001193044796424079,0.0011847437922209727,23.0
600,3,0.001,0.0001,250,0.9930871306180057,0.9819317514882191,0.011155379129786591,0,0,252,0.0005287278895207541,0.000525484608825294,24.0
601,3,0.001,0.0001,250,0.9640344677034234,1.0115280789485328,-0.047493611245109424,0,0,252,0.0005079021834675229,0.000501464204870382,24.0
602,3,0.001,0.0001,250,0.9801812068003573,0.994698929098178,-0.014517722297820779,0,0,252,0.0009600200019078479,0.0009630172922746793,24.0
603,3,0.001,0.0001,250,0.9813010126707296,0.9937051894844666,-0.012404176813737067,0,0,252,0.000601516633807022,0.0005975587417427474,24.0
604,3,0.001,0.0001,250,0.9912924685984478,0.983630573248408,0.007661895350039805,0,0,252,0.0007747968863380174,0.000771350145584325,25.0
605,3,0.001,0.0001,250,0.9970786824934279,0.9760022709406941,0.021076411552733765,1,0,251,0.0010399680166120011,0.00103610619157905,26.0
606,3,0.001,0.0001,250,0.9947462989462731,0.9798289425735762,0.014917356372696866,0,0,252,0.0014690945049918582,0.0014706615011019588,27.0
607,3,0.001,0.0001,250,0.9721971482302444,1.003033086272078,-0.0308359380418336,0,0,252,0.0005179120436084124,0.0005140099583595306,27.0
608,3,0.001,0.0001,250,0.9627726546316486,1.0118605514808283,-0.04908789684917969,0,0,252,0.0020426531205563346,0.0020386707493360336,27.0
609,3,0.001,0.0001,250,0.9636053356099391,1.0119783017823538,-0.04837296617241471,0,0,252,0.0005031736611043065,0.0005014210793222748,26.0
610,3,0.001,0.0001,250,0.9683843644700428,1.0060669456066944,-0.03768258113665157,0,0,252,0.0019709977502366458,0.0019683830536209135,26.0
611,3,0.001,0.0001,250,1.0007764891454254,0.9738353405048629,0.026941148640562518,0,0,252,0.001590386841075694,0.0015881863752920536,27.0
612,3,0.001,0.0001,250,0.9703480688453571,1.004931366479516,-0.034583297634159016,0,0,252,0.0005737380517574223,0.0005646385266398798,27.0
613,3,0.001,0.0001,250,1.006955376720671,0.968274084869991,0.03868129185067992,0,0,252,0.0009097898316471273,0.0009060348594839786,27.0
614,3,0.001,0.0001,250,0.9905114263879897,0.9844254391481162,0.006085987239873525,0,0,252,0.0007235840192180092,0.0007195078482106204,27.0
615,3,0.001,0.0001,250,0.9619496840992025,1.0137465100914296,-0.051796825992227125,0,0,252,0.0003869974697129837,0.0003825525703272595,27.0
616,3,0.001,0.0001,250,0.9808718512627104,0.9941473344925559,-0.013275483229845508,0,0,252,0.0005734438567328233,0.000572480026371373,26.0
617,3,0.001,0.0001,250,0.9833725818724004,0.9914244566640494,-0.008051874791649039,0,0,252,0.001053243809113541,0.0010522726599243835,26.0
618,3,0.001,0.0001,250,0.9905804204854882,0.9841682263569306,0.006412194128557647,0,0,252,0.0011337505505591016,0.0011307548487683834,27.0
619,3,0.001,0.0001,250,0.9565569734160277,0.9557004722284678,0.0008565011875599771,0,145,107,0.0015724431639369358,0.0015556622357311353,27.0
620,3,0.001,0.0001,250,0.9407580925690538,0.985942282466113,-0.04518418989705919,0,138,114,0.0010744821715027084,0.0010708384801777434,26.0
621,3,0.001,0.0001,250,0.9765932588604197,0.9984648187633253,-0.02187155990290557,0,0,252,0.0006955627910713513,0.0006912544092293523,25.0
622,3,0.001,0.0001,250,0.9958853189889243,0.9786496035849693,0.017235715403954965,0,0,252,0.0015774414017996595,0.0015893285610186915,26.0
623,3,0.001,0.0001,250,0.9807808173107034,0.9942393129689842,-0.013458495658280722,0,0,252,0.0005804433469017378,0.0005742538643208719,26.0
624,3,0.001,0.0001,250,0.9744281784716347,1.0007153828350221,-0.026287204363387495,0,0,252,0.0005958150949137924,0.0005912440223628279,26.0
625,3,0.001,0.0001,250,0.9934516555563467,0.9814043375563667,0.012047317999980045,0,0,252,0.000977971748088491,0.0009755930759134334,27.0
626,3,0.001,0.0001,250,0.9714107907772908,1.0036103511683199,-0.032199560391029114,0,0,252,0.0010954827413686818,0.0010921707111174765,27.0
627,3,0.001,0.0001,250,0.9888414878888515,0.9859323882224634,0.002909099666388082,0,0,252,0.0010775616570008267,0.0010719846505840168,28.0
628,3,0.001,0.0001,250,0.955837957718095,1.0200824816209442,-0.06424452390284918,0,0,252,0.000847482769072767,0.000855928246647921,28.0
629,3,0.001,0.0001,250,0.9574823280854049,1.0183791731534362,-0.06089684506803128,0,0,252,0.000726374975633652,0.0007221850296812751,28.0
630,3,0.001,0.0001,250,0.9857682469456799,1.0108243912747426,-0.02505614432906267,0,252,0,0.0018737118868035424,0.0018754057299342622,28.0
631,3,0.001,0.0001,250,0.978887986398127,0.9958976621085123,-0.017009675710385253,0,0,252,0.001176406512983038,0.0011749307412211218,28.0
632,3,0.001,0.0001,250,0.9822473724459178,0.9925638538635639,-0.010316481417646184,0,0,252,0.0010463124005006081,0.0010505270428364754,28.0
633,3,0.001,0.0001,250,0.9796395404489197,0.9953799314441457,-0.01574039099522606,0,0,252,0.0006317574815587337,0.0006324751819849415,28.0
634,3,0.001,0.0001,250,0.9539361833863188,0.978186435681729,-0.024250252295410224,0,252,0,0.0019045317771978394,0.0018978877893978219,27.0
635,3,0.001,0.0001,250,0.9887678830640244,1.013899947676139,-0.02513206461211459,0,252,0,0.0015181521771113042,0.001511953558457629,27.0
636,3,0.001,0.0001,250,0.992627816997334,0.9821625435463247,0.010465273451009338,0,0,252,0.001089576021181712,0.0010864298107028773,28.0
637,3,0.001,0.0001,250,0.9878478925294631,0.9868406836794202,0.0010072088500429066,0,0,252,0.0012197807450432686,0.0012165468804872126,29.0
638,3,0.001,0.0001,250,0.9635659641400716,1.0120044606739125,-0.048438496533840913,0,0,252,0.0005574913470956684,0.0005604923182371884,28.0
639,3,0.001,0.0001,250,0.9853677040334216,0.9896107758986987,-0.00424307186527717,0,0,252,0.0005757079281813499,0.0005756892372733305,28.0
640,3,0.001,0.0001,250,0.9768750211086922,1.001706018834448,-0.02483099772575581,0,252,0,0.0017118805669325242,0.001710738878789786,28.0
641,3,0.001,0.0001,250,0.9731184874278273,1.0020602085435595,-0.028941721115732233,0,0,252,0.0005982054967728425,0.0005974534837317198,27.0
642,3,0.001,0.0001,250,0.9871217950276341,0.9873208499162693,-0.00019905488863525278,0,0,252,0.0015703256889635505,0.0015705725610373087,27.0
643,3,0.001,0.0001,250,0.9741784205354028,1.0009393881167379,-0.02676096758133506,0,0,252,0.0006931574410664922,0.0006915238757213614,27.0
644,3,0.001,0.0001,250,0.9726562761885886,1.0025808888329355,-0.02992461264434687,0,0,252,0.0004392067485944163,0.00042819363707950124,26.0
645,3,0.001,0.0001,250,0.9880717303411657,0.9864650704587318,0.001606659882433914,0,0,252,0.0014466349919089053,0.0014455551241524265,27.0
646,3,0.001,0.0001,250,0.9801617832396922,0.9947597477573494,-0.01459796451765727,0,0,252,0.0008849761846630681,0.0008764278581008264,27.0
647,3,0.001,0.0001,250,0.9725764851233306,1.002624837260091,-0.03004835213676038,0,0,252,0.0005869090532401015,0.0005787109664753094,27.0
648,3,0.001,0.0001,250,0.9875242151341869,0.98663004494484,0.000894170189346899,0,0,252,0.0019090025988312315,0.0019138802450745535,28.0
649,3,0.001,0.0001,250,0.9877061318407708,0.9866908006814302,0.0010153311593406045,0,0,252,0.0016286393014425258,0.00162796113406661,29.0
650,3,0.001,0.0001,250,0.9546833630530912,1.0213870246085006,-0.06670366155540941,0,0,252,0.0006636054370741636,0.0006581438695852773,28.0
651,3,0.001,0.0001,250,0.9727097759860043,1.0015730545017114,-0.028863278515707136,0,0,252,0.0019940166952761816,0.001999144997339421,28.0
652,3,0.001,0.0001,250,0.9708676789279117,1.0044165653203587,-0.03354888639244702,0,0,252,0.00047895842593834826,0.00047365753818310056,28.0
653,3,0.001,0.0001,250,0.9793183440513572,0.9957249505498,-0.016406606498442833,0,0,252,0.0005725828713116655,0.0005698075595224666,28.0
654,3,0.001,0.0001,250,0.968067293590395,1.007347758292927,-0.0392804647025321,0,0,252,0.000355726774585992,0.00034867157575087124,27.0
655,3,0.001,0.0001,250,0.9761081499769015,0.9990355180945203,-0.02292736811761875,0,0,252,0.0004332547133432208,0.0004263746465024287,27.0
656,3,0.001,0.0001,250,0.9890596633001125,0.9850928862709557,0.0039667770291568205,0,0,252,0.0019129815641015856,0.001910601973997869,28.0
657,3,0.001,0.0001,250,0.9825139110569874,0.9924784639780572,-0.009964552921069791,0,0,252,0.0006024376385764573,0.0005979417823624763,28.0
658,3,0.001,0.0001,250,0.9823669484687274,0.9925431540501762,-0.010176205581448827,0,0,252,0.0008324399986891585,0.0008323411141982145,28.0
659,3,0.001,0.0001,250,0.9875866689322017,0.9873275313097006,0.0002591376225010711,0,0,252,0.0007576271705088983,0.0007554733484921026,29.0
660,3,0.001,0.0001,250,0.9540571176219332,1.0219358936551515,-0.06787877603321824,0,0,252,0.0009509034771196266,0.0009507328320896034,29.0
661,3,0.001,0.0001,250,0.9708267440196539,1.0044390379238972,-0.03361229390424336,0,0,252,0.0005602974656296557,0.00055234404943405,29.0
662,3,0.001,0.0001,250,0.9634609419177629,1.011281955849171,-0.04782101393140814,0,0,252,0.0019063403137348374,0.0019000917943396423,29.0
663,3,0.001,0.0001,250,0.9844564610137357,0.9905079527963054,-0.006051491782569696,0,0,252,0.0006425938477373713,0.0006377441769604408,29.0
664,3,0.001,0.0001,250,0.9606685445213262,1.0148284015822884,-0.05415985706096216,0,0,252,0.0011031747608041965,0.0010981220025115099,29.0
665,3,0.001,0.0001,250,0.9676786440207021,1.0075356150104227,-0.03985697098972052,0,0,252,0.000989844160219558,0.0009873181407804312,28.0
666,3,0.001,0.0001,250,1.0041729509097292,1.0067237999726477,-0.00255084906291847,0,156,96,0.001730705173974736,0.0017301479212139417,28.0
667,3,0.001,0.0001,250,0.9493766786890175,1.0269766421756783,-0.07759996348666076,0,0,252,0.0009944556704042735,0.000977802489701666,27.0
668,3,0.001,0.0001,250,0.9640977781009007,1.0114843277782586,-0.04738654967735789,0,0,252,0.0004050251424044819,0.00040222177703002515,27.0
669,3,0.001,0.0001,250,0.9622005060271447,1.0124088436161587,-0.050208337589013996,0,0,252,0.002086476653216051,0.002086112607347106,26.0
670,3,0.001,0.0001,250,0.9567651176377757,1.018816458622285,-0.06205134098450926,0,0,252,0.001341590365613561,0.001338630413654296,26.0
671,3,0.001,0.0001,250,0.9956443156433008,1.0209504701024186,-0.02530615445911777,0,252,0,0.0018551391919712158,0.0018582814232899324,26.0
672,3,0.001,0.0001,250,0.98066206422337,0.9936593791191296,-0.012997314895759615,0,0,252,0.0017697112750161038,0.0017677981544011,26.0
673,3,0.001,0.0001,250,0.962811425003942,1.012725554407789,-0.049914129403847096,0,0,252,0.0007709182735671136,0.0007696831026272751,26.0
674,3,0.001,0.0001,250,0.9667833637160139,1.0084561123454938,-0.041672748629479894,0,0,252,0.0010116153549868125,0.0010125022926152534,26.0
675,3,0.001,0.0001,250,0.9907685257875132,0.983903420523139,0.006865105264374227,0,0,252,0.0012628490701123978,0.0012617159631789897,27.0
676,3,0.001,0.0001,250,0.9864256061232802,0.9883026818241671,-0.00187707570088691,0,0,252,0.0011680594381844067,0.0011593474958309044,27.0
677,3,0.001,0.0001,250,0.9629236679629516,1.0126885536823436,-0.04976488571939197,0,0,252,0.0005425620466704303,0.0005307844437251543,27.0
678,3,0.001,0.0001,250,0.9672991704354008,1.0078768429792866,-0.04057767254388578,0,0,252,0.0010895988252249019,0.0010918174507775326,27.0
679,3,0.001,0.0001,250,0.9756017919926346,0.9995603107137607,-0.023958518721126087,0,0,252,0.000398809759473065,0.0003951375641651256,27.0
680,3,0.001,0.0001,250,0.9590546916729054,1.0167969256012779,-0.05774223392837252,0,0,252,0.0004274820242542643,0.00042644448996664104,26.0
681,3,0.001,0.0001,250,0.9858548028682298,0.9890562975634369,-0.003201494695207141,0,0,252,0.0007745426066084642,0.0007707552898710725,25.0
682,3,0.001,0.0001,250,0.9530769930244877,1.0230393652731151,-0.06996237224862745,0,0,252,0.0008364520119883602,0.0008408385886682459,25.0
683,3,0.001,0.0001,250,0.9676645330380101,1.0074626865671656,-0.0397981535291555,0,0,252,0.001153365363565539,0.0011496938241361196,25.0
684,3,0.001,0.0001,250,0.9953938985473122,0.9795623539409386,0.015831544606373593,0,0,252,0.0008157754006652727,0.0008108454794336378,26.0
685,3,0.001,0.0001,250,0.9669789933814703,1.0077540470684254,-0.04077505368695511,0,0,252,0.0017292478819422685,0.0017275478595541586,26.0
686,3,0.001,0.0001,250,0.974494912005976,1.000620029077226,-0.02612511707124998,0,0,252,0.0006767008970382304,0.0006750217146054595,26.0
687,3,0.001,0.0001,250,0.9593600665594545,1.0163460670098456,-0.05698600045039115,0,0,252,0.000836024065083033,0.0008281918175558064,25.0
688,3,0.001,0.0001,250,0.9849350840284821,0.9898484914640002,-0.004913407435518158,0,0,252,0.0010600430904024814,0.001058323813486296,25.0
689,3,0.001,0.0001,250,0.9795729337190784,0.9952839588176684,-0.015711025098590015,0,0,252,0.001029393725488927,0.0010258554620793854,24.0
690,3,0.001,0.0001,250,0.9906373733827617,0.9842157402311504,0.006421633151611261,0,0,252,0.0009287958732755963,0.0009263220279151976,25.0
691,3,0.001,0.0001,250,0.9652112271428505,1.010222515972679,-0.04501128882982852,0,0,252,0.0007364299773137313,0.0007323124768649794,25.0
692,3,0.001,0.0001,250,0.9862684672641516,0.9882876604545549,-0.0020191931904032234,0,0,252,0.0014204104458704707,0.0014239963761606689,24.0
693,3,0.001,0.0001,250,0.9817722823440068,0.9932690900729523,-0.011496807728945457,0,0,252,0.00044258055090790884,0.0004400850151296615,24.0
694,3,0.001,0.0001,250,0.9685089462359531,1.0065997888067566,-0.03809084257080353,0,0,252,0.0011297533088644905,0.0011245947035279107,24.0
695,3,0.001,0.0001,250,0.9544979856181132,1.02149056645023,-0.0669925808321169,0,0,252,0.0008955461322194319,0.0008945303327520769,24.0
696,3,0.001,0.0001,250,0.9753903196176824,0.9997006692181061,-0.024310349600423664,0,0,252,0.0006798208790616758,0.0006775693034969324,24.0
697,3,0.001,0.0001,250,0.9629051427117197,1.0125385718631825,-0.04963342915146285,0,0,252,0.0009693466684497534,0.0009726520779841007,24.0
698,3,0.001,0.0001,250,0.9700821620645966,1.0051915311812352,-0.035109369116638534,0,0,252,0.000614222500372599,0.0006124767140107131,23.0
699,3,0.001,0.0001,250,0.9944792351705315,0.980532786885246,0.013946448285285462,0,0,252,0.0006163596261851259,0.0006123125571421311,23.0
700,3,0.001,0.0001,250,0.9583033739216897,1.0175947367282026,-0.059291362806512815,0,0,252,0.0004241906498091111,0.00042244853066367936,22.0
701,3,0.001,0.0001,250,0.9731665916096491,0.9979037088228503,-0.024737117213201154,0,252,0,0.0017967154529763211,0.0017995368432600926,22.0
702,3,0.001,0.0001,250,0.9748059907462917,0.9964006938421516,-0.02159470309585987,1,0,251,0.0014463080397720094,0.001445549071628377,22.0
703,3,0.001,0.0001,250,0.9875213680480696,0.9871733863990304,0.00034798164903915296,0,0,252,0.0012068342787600584,0.0012052298405153745,23.0
704,3,0.001,0.0001,250,0.9837682967864814,0.991202346041056,-0.007434049254574582,0,0,252,0.0006325512006372606,0.000633672142847123,22.0
705,3,0.001,0.0001,250,0.9813600409782488,0.9936868950812111,-0.012326854102962304,0,0,252,0.00044086361404851684,0.00043735318256851746,21.0
706,3,0.001,0.0001,250,0.989419574318765,0.9853626223342865,0.0040569519844785296,0,0,252,0.0010581772829883578,0.0010573303760618251,21.0
707,3,0.001,0.0001,250,0.9665677671462168,1.0088638368365548,-0.042296069690337945,0,0,252,0.0005547859355950304,0.0005514269971313283,21.0
708,3,0.001,0.0001,250,0.9862121552446329,0.9878352731347047,-0.0016231178900717458,0,0,252,0.0020177647963904905,0.002015192710473386,21.0
709,3,0.001,0.0001,250,1.001287337927476,0.9737816230423836,0.027505714885092458,0,0,252,0.0008458111519296961,0.0008475225725211931,22.0
710,3,0.001,0.0001,250,0.9624262733680137,1.0131345008445223,-0.050708227476508605,0,0,252,0.0007600656864962505,0.0007614252619332488,22.0
711,3,0.001,0.0001,250,0.9873047213606948,0.9872130509097983,9.167045089653048e-05,0,0,252,0.0014745016448955612,0.0014716206762318584,22.0
712,3,0.001,0.0001,250,0.9774731581550955,0.9976325555602945,-0.02015939740519901,0,0,252,0.000466981201922894,0.0004616643264086517,22.0
713,3,0.001,0.0001,250,0.9562034666262165,1.0196932729173922,-0.06348980629117573,0,0,252,0.0008421985941616195,0.0008402572499389548,21.0
714,3,0.001,0.0001,250,0.9465153363437521,1.0300477332218827,-0.08353239687813063,0,0,252,0.0010065439936029436,0.0010068486898966668,20.0
715,3,0.001,0.0001,250,0.9761532200901922,0.9989951852627179,-0.02284196517252568,0,0,252,0.0004011028298441231,0.0003978061084159591,20.0
716,3,0.001,0.0001,250,0.9554257967493015,1.020555783473323,-0.06512998672402148,0,0,252,0.000766809892768778,0.0007617753595343083,20.0
717,3,0.001,0.0001,250,0.970453521418402,1.0048284407981918,-0.03437491937978976,0,0,252,0.000538699657351214,0.0005406455470561514,20.0
718,3,0.001,0.0001,250,0.9535052545017908,1.02244965335094,-0.06894439884914916,0,0,252,0.001098536802480021,0.0010973673861829295,19.0
719,3,0.001,0.0001,250,0.9811450978861254,0.9938249978102834,-0.012679899924158078,0,0,252,0.0007142097342078144,0.0007138090335102324,18.0
720,3,0.001,0.0001,250,0.9795618660385723,0.9953251988934871,-0.015763332854914824,0,0,252,0.000967571976555236,0.0009652169656331325,18.0
721,3,0.001,0.0001,250,0.9789811424186461,0.996101904315596,-0.017120761896949888,0,0,252,0.00043809970729286025,0.0004350010674094602,18.0
722,3,0.001,0.0001,250,0.9946663272150494,0.9800480823241284,0.014618244890921006,0,0,252,0.0012627053736492936,0.0012610226772651813,18.0
723,3,0.001,0.0001,250,0.9654424998047323,1.0044123027915903,-0.03896980298685804,1,4,247,0.0008876798250420311,0.0008667430683522153,18.0
724,3,0.001,0.0001,250,0.9564072059325587,1.0189761997302165,-0.06256899379765779,0,0,252,0.0016286221733715783,0.0016299006234976484,18.0
725,3,0.001,0.0001,250,0.9909531896967906,0.9838374917200261,0.007115697976764479,0,0,252,0.0010601302760625737,0.001057660431759215,18.0
726,3,0.001,0.0001,250,0.9890695769310976,0.9857958897813573,0.003273687149740301,0,0,252,0.0008854997484720627,0.0008820506470500352,19.0
727,3,0.001,0.0001,250,1.0010697085959956,0.9738161559888583,0.027253552607137355,0,0,252,0.0011998497681780676,0.0011988645080110688,19.0
728,3,0.001,0.0001,250,0.9699571680829323,1.005336358670531,-0.03537919058759875,0,0,252,0.0005615699775823252,0.0005616482826583618,19.0
729,3,0.001,0.0001,250,0.9808366912854309,0.9941356673960606,-0.01329897611062969,0,0,252,0.0007208014515852406,0.0007184624802067551,19.0
730,3,0.001,0.0001,250,0.9689056188031877,1.0062745098039205,-0.03736889100073282,0,0,252,0.0009578032505663456,0.0009583286646436289,19.0
731,3,0.001,0.0001,250,0.979624777598125,0.9953282573052135,-0.015703479707088408,0,0,252,0.0008169193959729108,0.0008151716150986541,19.0
732,3,0.001,0.0001,250,0.993416928395521,0.9816075580786386,0.01180937031688234,0,0,252,0.0005217860457180243,0.0005184901195874885,20.0
733,3,0.001,0.0001,250,0.9992293047108862,0.9757290766083966,0.02350022810248964,0,0,252,0.0009793558787414849,0.0009763670321923365,21.0
734,3,0.001,0.0001,250,0.9996442885483057,0.975444430234045,0.024199858314260636,0,0,252,0.0006851587197252238,0.0006807453168071544,22.0
735,3,0.001,0.0001,250,0.9932194840682771,0.9813284687198199,0.011891015348457157,0,0,252,0.001479078582956534,0.0014783858617323327,23.0
736,3,0.001,0.0001,250,0.9624828039002937,1.01318149404672,-0.05069869014642636,0,0,252,0.0004026010982216542,0.0004009924237883994,22.0
737,3,0.001,0.0001,250,0.9685465697093425,1.006475607088163,-0.037929037378820585,0,0,252,0.0012639287256556268,0.0012627363006260425,21.0
738,3,0.001,0.0001,250,0.9625702233821257,1.0124997159155444,-0.04992949253341872,0,0,252,0.0015735986874629764,0.001572078686862395,21.0
739,3,0.001,0.0001,250,0.9526852270744858,1.023527568220993,-0.07084234114650723,0,0,252,0.0006622359361000301,0.0006604353939553669,21.0
740,3,0.001,0.0001,250,0.9944820920462767,0.9804991368470413,0.013982955199235425,0,0,252,0.0007103984573174417,0.0007068909471126343,22.0
741,3,0.001,0.0001,250,0.977294445190412,0.9977158714910874,-0.02042142630067545,0,0,252,0.0007832032094638254,0.0007794615464610653,22.0
742,3,0.001,0.0001,250,0.9576124021968885,1.0181869540654465,-0.06057455186855798,0,0,252,0.0008557570625023174,0.0008552699561797348,22.0
743,3,0.001,0.0001,250,0.9774684100698362,0.9976055912679586,-0.020137181198122356,0,0,252,0.0005830643457802672,0.0005835498420119219,22.0
744,3,0.001,0.0001,250,0.9570721439767801,1.0188679245283034,-0.06179578055152335,0,0,252,0.0005655075275728999,0.0005628650824114001,22.0
745,3,0.001,0.0001,250,0.9723632310691552,1.0028743585922004,-0.03051112752304519,0,0,252,0.0004663978651498831,0.00046304163973283233,21.0
746,3,0.001,0.0001,250,0.9911615241215631,1.0163541809224004,-0.025192656800837265,0,252,0,0.00143876405596118,0.0014374885444013758,21.0
747,3,0.001,0.0001,250,0.9730377980755701,1.002197802197804,-0.02916000412223385,0,0,252,0.00037909074732099003,0.00037512652337307056,21.0
748,3,0.001,0.0001,250,0.9728685763820969,1.0023410232399745,-0.029472446857877643,0,0,252,0.0005136367548405209,0.0005158827756320693,20.0
749,3,0.001,0.0001,250,0.9906894160894307,0.9837143951973419,0.00697502089208879,0,0,252,0.001635875654765506,0.001634340375385792,20.0
750,3,0.001,0.0001,250,0.9640991333036015,1.0114606841010683,-0.047361550797466734,0,0,252,0.0005003715036528218,0.0004992244701444059,20.0
751,3,0.001,0.0001,250,1.0031621073563275,0.9719577181794368,0.031204389176890723,0,0,252,0.0008635709318420863,0.0008574483931207142,21.0
752,3,0.001,0.0001,250,0.9982795997162143,0.9762896161895093,0.021989983526705004,0,0,252,0.0015651106829493245,0.001564265428767102,22.0
753,3,0.001,0.0001,250,0.983006424011692,0.9916291049581459,-0.008622680946453909,0,0,252,0.0013298422219906066,0.001328837956720128,22.0
754,3,0.001,0.0001,250,0.9858392672035942,1.0108972030512158,-0.025057935847621615,0,252,0,0.0017394016531375699,0.0017378786953733357,22.0
755,3,0.001,0.0001,250,0.9844081677907278,0.9902139622722499,-0.005805794481522075,0,0,252,0.0013364390053101404,0.0013339368642047995,22.0
756,3,0.001,0.0001,250,0.9801465967041627,0.9948294829482944,-0.014682886244131721,0,0,252,0.0007353819258337295,0.0007361906416215233,21.0
757,3,0.001,0.0001,250,0.9769531611271387,0.9980082667637546,-0.021055105636615945,0,0,252,0.0009124888288135863,0.0009111215856233939,21.0
758,3,0.001,0.0001,250,0.9626926709047574,1.012972674579077,-0.05028000367431962,0,0,252,0.000341693720051331,0.00033684659988356174,21.0
759,3,0.001,0.0001,250,0.9660088805352951,1.0092773649676265,-0.043268484432331444,0,0,252,0.0009889220510356021,0.000986339595564985,20.0
760,3,0.001,0.0001,250,1.019713403040302,1.0456287985039734,-0.025915395463671498,0,252,0,0.0013194825400059485,0.001321320130730569,20.0
761,3,0.001,0.0001,250,0.985962081858544,0.9887806709512136,-0.002818589092669632,0,0,252,0.00112971744591261,0.0011264864300963003,20.0
762,3,0.001,0.0001,250,1.0073727445957874,0.9677532498849104,0.039619494710877,0,0,252,0.0011462379619825895,0.0011446411865325989,21.0
763,3,0.001,0.0001,250,1.0017380401438034,0.9732213700079345,0.028516670135868893,0,0,252,0.0011044891139624304,0.0011016958442961883,22.0
764,3,0.001,0.0001,250,0.9586707973675995,1.0172034190986028,-0.058532621731003265,0,0,252,0.00043427888814329916,0.0004288167725047367,22.0
765,3,0.001,0.0001,250,0.9836085663812937,0.9913662299916649,-0.007757663610371224,0,0,252,0.0006246738611025643,0.0006231304893048978,22.0
766,3,0.001,0.0001,250,0.9572347920009073,1.0187337942955947,-0.06149900229468741,0,0,252,0.000429878514925178,0.0004148666772022128,22.0
767,3,0.001,0.0001,250,0.9915000336773575,1.0167012687427914,-0.025201235065433925,0,252,0,0.0017183316345017862,0.0017044850824905675,22.0
768,3,0.001,0.0001,250,0.9867535885497847,0.9880142533203758,-0.0012606647705911689,0,0,252,0.0010866053474727687,0.001080642093203155,22.0
769,3,0.001,0.0001,250,0.9701590471548897,1.0048059068964745,-0.03464685974158488,0,0,252,0.0012585113209876556,0.0012585299997964557,22.0
770,3,0.001,0.0001,250,0.9744288983210504,1.000647682858738,-0.026218784537687667,0,0,252,0.0007878508362691236,0.000784310995279466,22.0
